compound_name,GPCR_PME,relative_tmd_1,relative_tmd_2,relative_tmd_3,relative_tmd_4,relative_tmd_5,relative_tmd_6,relative_tmd_7,adjusted_tmd_delta_G_1,adjusted_tmd_delta_G_2,adjusted_tmd_delta_G_3,adjusted_tmd_delta_G_4,adjusted_tmd_delta_G_5,adjusted_tmd_delta_G_6,adjusted_tmd_delta_G_7,relative_N_terminal_loop_length,relative_downstream_loop_length_1,relative_upstream_loop_length_1,relative_downstream_loop_length_2,relative_upstream_loop_length_2,relative_downstream_loop_length_3,relative_upstream_loop_length_3,relative_C_terminal_loop_length,Molecular_Weight,Isoelectric_Point,Aromaticity,instability_index,gravy,sasa_total,sasa_crg,sasa_plr,sasa_aplr,f_crg,f_plr,f_aplr,alpha_helix,3_10_helix,extended_configuration,isolated_beta_bridge,turn,coil,CAI,Nc,GC3s,CpG_frame1_2,avgCU,CPS_sum,CPSpL,Global_tAI,tAI10Min,tAI10Max,tAI10q25.25.,tAI10q75.75.,avgCU_first20,avgCU_first10,avgCU_first5,GC,GC10min,GC10q25,GC10q75,GC10max,X40deltaG,X40freqens,plus10valRNAss,zeroto38avgRNAss,zeroto38minRNAss,zeroto38q25RNAss,zeroto38q75RNAss,zeroto38maxRNAss,deltaG,freqens,avgRNAss,minRNAss,q25RNAss,q75RNAss,maxRNAss
ENST00000641093,1467.63738,0.07443366,0.06472492,0.08090615,0.08090615,0.08090615,0.07443366,0.05501618,-2.7135225,2.19790775,0.69664347,1.45656336,-1.6387786,-1.0294007,3.80089193,0.08414239,0.02265372,0.07119741,0.06148867,0.09061489,0.04530744,0.02588997,0.08737864,34306.7764,8.41378498,0.10032362,35.461521,0.87087379,16392.2251,4011.05433,3621.42209,8759.74868,0.24469249,0.22092316,0.53438436,0.76375405,0.01941748,0.02912621,0.00647249,0.05825243,0.12297735,0.169,49.7,0.333,0.006,0.492370744,27.92792251,0.035262528,0.262363,0.02415,0.680638,0.151758,0.443402,0.613,0.608,0.726,0.349159664,0.1,0.3,0.4,0.6,-19.5,37.5,0.467674857,0.490538465,0.340923184,0.403657883,0.58567759,0.712625252,-549.1,624.93,0.57878195,0.04125116,0.466313144,0.698981552,0.9971585
ENST00000641167,946.563435,0.06430868,0.06430868,0.07717042,0.08038585,0.07395498,0.07073955,0.06752412,-2.3700735,2.00209075,1.11117048,0.52462203,-1.504834,1.22320012,2.57722631,0.06430868,0.04501608,0.08360129,0.05466238,0.11897106,0.04180064,0.03536977,0.05787781,34295.5651,8.674753,0.11254019,45.4772347,0.80096463,16462.7578,4550.93326,4013.03781,7898.78675,0.27643809,0.24376461,0.4797973,0.77491961,0.01929261,0.04823151,0,0.06109325,0.09646302,0.172,48.1,0.371,0.004,0.512374491,34.08363837,0.046309291,0.285016,0.016935,0.717002,0.17763,0.444849,0.4795,0.51,0.378,0.38896427,0.1,0.333333333,0.433333333,0.7,-26.5,24.79,0.794176485,0.634669463,0.402886846,0.535638303,0.752942475,0.85131475,-577.2,640.01,0.599126813,0.02768611,0.48553664,0.724589778,0.998275788
ENST00000624868,948.827041,0.08250825,0.07920792,0.08250825,0.08250825,0.07920792,0.06930693,0.06930693,-2.7401416,2.26173307,0.19344802,0.37563283,-0.8755508,1.29131078,1.64844085,0.05940594,0.02310231,0.03630363,0.08250825,0.11881188,0.02310231,0.04290429,0.06930693,34288.7747,8.7499876,0.14521452,37.8224752,0.9,16700.7801,3611.12097,3623.05938,9466.59976,0.21622469,0.21693953,0.56683578,0.8019802,0.00990099,0.02970297,0.00660066,0.05280528,0.0990099,0.169,51.9,0.403,0.01,0.52463187,243.1334387,0.084071037,0.299214,0.005338,0.744257,0.190522,0.468483,0.5715,0.604,0.714,0.391083977,0.06666667,0.3,0.5,0.766666667,-37.9,9.43,0.444805512,0.474488134,0.224852675,0.375985412,0.594869329,0.745461593,-2442.91,2346.62,0.58583113,0.00069977,0.446646303,0.737354753,0.999826111
ENST00000626837,924.239671,0.08116883,0.06818182,0.08116883,0.08116883,0.08116883,0.08116883,0.06818182,-0.2836391,2.81189799,-0.543915,0.32232831,-0.8275203,1.03865217,3.19052136,0.0487013,0.01298701,0.08766234,0.02597403,0.12337662,0.04545455,0.03571429,0.07792208,34286.3531,8.5609663,0.11688312,44.9919481,0.65097403,16179.3364,3696.13598,4119.71991,8363.48051,0.22844793,0.25462848,0.51692358,0.78896104,0.02922078,0.01948052,0.00974026,0.03246753,0.12012987,0.169,52.77,0.341,0.011,0.495993837,44.09873315,0.068053601,0.328719,0.000551,0.699231,0.263058,0.490581,0.5255,0.443,0.456,0.394250513,0.03333333,0.3,0.5,0.633333333,-13.5,29.53,0.51793583,0.5011569,0.289356091,0.452156073,0.547287077,0.663047332,-488.1,436.03,0.564942477,0.01067917,0.433451029,0.716839832,0.998518981
ENST00000389832,1675.22077,0.08012821,0.07692308,0.06730769,0.08012821,0.08012821,0.07692308,0.07692308,0.09517509,0.60357112,-0.8505911,-1.8039555,-4.2515744,-3.7486576,1.86255414,0.07692308,0.02564103,0.05448718,0.07051282,0.03205128,0.04166667,0.03205128,0.12820513,34285.5005,8.48644085,0.10576923,43.2910577,0.73717949,18952.96,5506.66608,3300.0385,10146.2554,0.29054386,0.17411731,0.53533883,0.83012821,0,0,0,0.06089744,0.10897436,0.166,52.31,0.37,0.012,0.514763636,65.30504015,0.059422239,0.30982,0.009641,0.744512,0.182193,0.487806,0.4525,0.471,0.584,0.389275977,0.03333333,0.266666667,0.5,0.766666667,-21.5,25.19,0.5455901,0.58141707,0.332719835,0.444825965,0.709795439,0.800384821,-869.9,836.92,0.588843104,0.00313699,0.457597736,0.740146613,0.999769183
ENST00000277309,222.800183,0.07911392,0.06962025,0.07911392,0.07911392,0.07911392,0.07911392,0.07594937,-1.5235021,1.44975323,0.6927145,0.33331677,-0.3976816,1.18584189,2.85173734,0.07911392,0.0221519,0.06962025,0.05063291,0.11708861,0.01898734,0.03164557,0.06962025,34268.0215,8.10130673,0.09810127,39.5338924,0.75506329,16938.6769,4429.6529,3742.42342,8766.60061,0.26151115,0.22093954,0.51754931,0.76265823,0.00949367,0.02848101,0.00632911,0.06329114,0.12974684,0.201,50.01,0.338,0.008,0.507179226,47.3297604,0.048246443,0.311497,0.031898,0.732986,0.181219,0.468866,0.536,0.487,0.58,0.396335256,0.1,0.333333333,0.466666667,0.733333333,-31.4,16.33,0.486954296,0.600565808,0.361166167,0.481565004,0.76716314,0.779806079,-769.7,730.23,0.574986778,0.00839417,0.460325843,0.70406752,0.99973543
ENST00000320048,865.370619,0.08196721,0.08196721,0.08196721,0.07868852,0.06885246,0.07213115,0.06885246,-1.070656,0.55252858,1.32570212,1.7410467,-0.5613786,1.17471106,3.03553172,0.09180328,0.00983607,0.0557377,0.0557377,0.12786885,0.0557377,0.01311475,0.0557377,34221.6505,8.73780308,0.13114754,32.0974098,0.85639344,15618.6609,3675.21576,3060.62737,8882.81778,0.23530927,0.19595965,0.56873107,0.76393443,0.00983607,0.0295082,0.00655738,0.06557377,0.12459016,0.176,52.28,0.388,0.012,0.53434438,45.15626827,0.03255679,0.325272,0.020163,0.722235,0.30615,0.464241,0.559,0.438,0.32,0.425108017,0.1,0.366666667,0.5,0.7,-29.2,32.1,0.6396614,0.560992132,0.392288363,0.500233217,0.605790161,0.7035747,-1073.1,1105.54,0.515640219,0.00421529,0.370235166,0.664092114,0.99825101
ENST00000318050,1083.81215,0.08196721,0.06885246,0.08196721,0.07540984,0.06885246,0.08196721,0.06885246,-2.5838166,2.11164721,0.31056201,0.2322734,-1.7259902,-1.1604866,2.16055331,0.05901639,0.02295082,0.07213115,0.01967213,0.16393443,0.03278689,0.0295082,0.07213115,34211.5337,8.69016094,0.13442623,32.5040328,0.83344262,15741.7688,4165.9662,3289.85333,8285.94931,0.2646441,0.2089888,0.52636711,0.78688525,0.0295082,0.0295082,0.00655738,0.03934426,0.10819672,0.222,49.05,0.344,0.006,0.522305476,16.60625886,0.047994968,0.296653,0.046128,0.645517,0.177758,0.450131,0.464,0.389,0.262,0.40403071,0.166666667,0.366666667,0.466666667,0.6,-11.84,24.13,0.682133781,0.458149825,0.266675686,0.361178455,0.560779743,0.747352543,-236.2,234.76,0.547913158,0.00281675,0.411211966,0.687316438,0.988812073
ENST00000360374,1124.60663,0.05825243,0.07119741,0.0776699,0.06796117,0.08090615,0.0776699,0.06796117,-1.9130123,3.13843989,0.36652022,1.70607007,-2.4525013,0.6594782,2.49464932,0.06472492,0.05177994,0.05825243,0.0420712,0.14563107,0.03559871,0.03883495,0.06148867,34173.6067,6.73231716,0.13268608,33.2321036,0.61165049,17106.6827,4304.34157,4899.67835,7902.66282,0.25161755,0.28641896,0.46196349,0.77022654,0.02912621,0.02912621,0.00647249,0.02265372,0.14239482,0.173,51.92,0.352,0.012,0.503755396,45.76659392,0.065946101,0.29396,0.018269,0.722065,0.164644,0.470848,0.481,0.601,0.548,0.386385427,0.03333333,0.333333333,0.466666667,0.7,-21.1,12.94,0.302602739,0.35774369,0.220037339,0.319801968,0.405307257,0.441537609,-498,665.13,0.58390859,0.07015765,0.473931153,0.710991896,0.98300232
ENST00000299459,1075.57467,0.07792208,0.06168831,0.08116883,0.07467532,0.08116883,0.08116883,0.06493506,-2.5130003,2.03389337,-2.4217821,1.40069841,-3.3600685,0.32773996,3.1696117,0.08116883,0.01623377,0.06493506,0.08116883,0.0974026,0.0487013,0.03246753,0.05519481,34171.5851,9.31369915,0.10064935,28.3581818,0.79025974,16540.5182,4374.36809,3812.83081,8353.31929,0.26446379,0.23051459,0.50502162,0.76948052,0.01948052,0.02922078,0.00649351,0.04220779,0.13311688,0.164,51.66,0.408,0.014,0.515033875,132.9254507,0.09011895,0.341187,0.033731,0.762718,0.290082,0.480977,0.6605,0.738,0.582,0.457768744,0.06666667,0.366666667,0.533333333,0.766666667,-41.4,11.96,0.72113231,0.63909197,0.497975552,0.56630138,0.701427806,0.888359161,-1441.67,1224.22,0.631355928,0.00293839,0.520713975,0.773908478,0.999864387
ENST00000641137,132.003494,0.07936508,0.06349206,0.07936508,0.05079365,0.07936508,0.05079365,0.06666667,-1.4392186,1.70869349,0.51369206,3.11386283,-1.7289202,1.46124361,2.70934015,0.07619048,0.02539683,0.06984127,0.04126984,0.14285714,0.06666667,0.03809524,0.06984127,34115.0232,9.6123167,0.08227848,40.9291772,0.52025316,16546.6946,4758.32101,3557.0749,8231.29865,0.28756928,0.21497193,0.49745879,0.75949367,0.02848101,0.03164557,0.00632911,0.06012658,0.11392405,0.163,49.73,0.367,0.008,0.504181818,77.45781457,0.061279917,0.32891,0.02679,0.736948,0.281327,0.478584,0.528,0.429,0.552,0.399894626,0.03333333,0.333333333,0.466666667,0.7,-27.7,27.11,0.287525331,0.567867132,0.02888961,0.428755128,0.78616341,0.987023828,-1023.6,864.09,0.604960779,0.00916438,0.483485112,0.743683961,0.999161596
ENST00000312345,882.162112,0.08305648,0.08305648,0.08305648,0.08305648,0.08305648,0.07973422,0.06976744,-3.9346098,-0.1935931,-0.5187741,0.8520406,-0.6881287,-0.6026765,1.40220802,0.04983389,0.02990033,0.03322259,0.08305648,0.09302326,0.04983389,0.03986711,0.05647841,34104.3812,9.0701376,0.11627907,29.4704651,0.99767442,15427.6469,3244.13047,3288.32292,8895.1935,0.21028032,0.21314481,0.57657487,0.79401993,0.03986711,0.02990033,0.00664452,0.04651163,0.08305648,0.213,49.18,0.399,0.002,0.546168675,24.30147708,0.05869922,0.284874,0.044817,0.61814,0.177304,0.476536,0.585,0.436,0.474,0.424899598,0.133333333,0.366666667,0.5,0.633333333,-15,32.65,0.597666809,0.538563503,0.159062118,0.37393207,0.68637395,0.821528231,-341.8,248.25,0.578299974,0.0787069,0.42787422,0.742642401,0.995872021
ENST00000396333,5984.80076,0.07246377,0.06956522,0.06086957,0.07246377,0.06956522,0.06666667,0.07246377,-4.8768926,-2.5020195,-1.9189042,-1.5401157,-2.5760832,-3.6824117,-0.5675414,0.06666667,0.02898551,0.02318841,0.04057971,0.05507246,0.02898551,0.04637681,0.22608696,34094.4999,5.58883038,0.13,32.3746667,0.89966667,18823.2286,3854.60759,5838.14867,9130.47237,0.2047793,0.3101566,0.4850641,0.80666667,0.01,0,0,0.05666667,0.12666667,0.194,50.39,0.42,0.003,0.533512748,11.12733857,0.031611757,0.328698,0.047428,0.642281,0.28849,0.47047,0.5055,0.484,0.344,0.463713478,0.266666667,0.4,0.533333333,0.633333333,-28.4,42.49,0.497656343,0.478063049,0.184240009,0.336252055,0.618461926,0.771783086,-277.5,292.08,0.55732218,0.03003445,0.422850096,0.68703267,0.98666774
ENST00000438013,3989.11179,0.08090615,0.07443366,0.08090615,0.0776699,0.08090615,0.08090615,0.08090615,-3.7224543,-0.011408,1.89777904,-2.384638,-0.6774463,-1.2503581,4.17877342,0.06472492,0.02912621,0.05501618,0.0420712,0.05825243,0.05501618,0.04530744,0.09385113,34071.958,9.0613699,0.10032362,40.3482848,0.57313916,18005.363,3789.85773,4592.78883,9622.71646,0.21048494,0.25507894,0.53443613,0.77993528,0.00970874,0.01294498,0,0.09061489,0.10679612,0.185,53.24,0.398,0.015,0.533794076,150.6906785,0.053153678,0.318705,0.012367,0.765919,0.222182,0.472988,0.511,0.633,0.59,0.428957574,0.06666667,0.333333333,0.5,0.9,-15.4,26.07,0.363235094,0.545291533,0.203502134,0.480188031,0.680648896,0.76139226,-2443.9,2327.81,0.604408004,0.00224224,0.49027621,0.74195387,0.998646181
ENST00000642097,844.761605,0.08196721,0.0557377,0.08196721,0.08196721,0.08196721,0.0557377,0.06885246,-0.1492482,2.99196899,1.57922607,0.149339,-1.4891052,1.86230858,1.5836046,0.07540984,0.02295082,0.06557377,0.03606557,0.14098361,0.07213115,0.03606557,0.04262295,34070.8908,8.14501629,0.14754098,33.5597049,0.68918033,16053.7229,3943.27365,4336.66501,7773.78424,0.24562986,0.27013454,0.48423561,0.76065574,0.01967213,0.0295082,0.00655738,0.05573771,0.12786885,0.172,51.05,0.392,0.006,0.520941225,95.3667723,0.039213311,0.293567,0.014739,0.74472,0.178698,0.462222,0.558,0.546,0.456,0.395068493,0.06666667,0.3,0.466666667,0.7,-26.6,31.23,0.619591206,0.645408277,0.54142172,0.596453912,0.697689554,0.764441292,-1934.14,2100.23,0.604075393,0.01051406,0.500101795,0.727375125,0.995081514
ENST00000641113,1046.12953,0.08090615,0.08090615,0.08090615,0.05177994,0.0776699,0.08090615,0.07119741,-2.3415715,1.83824606,-0.2684384,0.48788861,0.92707567,0.94178242,4.04876213,0.08090615,0.02588997,0.02265372,0.07443366,0.14239482,0.04530744,0.03236246,0.05177994,34012.7991,6.47932682,0.11003236,40.7553398,0.67508091,17126.4352,4357.68071,4661.14241,8107.61206,0.25444178,0.27216069,0.47339753,0.79288026,0.00970874,0.02912621,0.00647249,0.03559871,0.12621359,0.182,52.4,0.407,0.01,0.522230576,28.36828575,0.0712771,0.349592,0.020614,0.672177,0.34829,0.488777,0.5875,0.618,0.544,0.497911445,0.3,0.433333333,0.566666667,0.7,-19.4,11.33,0.00887112,0.244971383,0.00165076,0.01406062,0.44829397,0.505574879,-333.3,295.18,0.546534699,0.00165076,0.429531712,0.673810788,0.98713989
ENST00000249284,698.880805,0.08591065,0.08247423,0.08591065,0.08591065,0.0790378,0.08591065,0.08247423,0.16618205,0.63379362,0.63401173,-2.2708805,-1.7982785,-2.4840815,-0.2720171,0.02405498,0.02061856,0.06185567,0.04123711,0.13402062,0.06185567,0.02405498,0.04467354,33985.5183,9.50452557,0.1443299,41.7127491,0.81305842,18005.764,4324.70542,4178.24955,9502.80905,0.2401845,0.23205067,0.52776483,0.86254296,0.02061856,0,0,0.02749141,0.08934708,0.183,49.78,0.415,0.007,0.546949049,110.2366326,0.067712919,0.337218,0.035083,0.760971,0.292167,0.480154,0.607,0.682,0.824,0.442398199,0.1,0.366666667,0.533333333,0.7,-22.2,19.56,0.79832756,0.66765963,0.505304122,0.611121896,0.71685091,0.78732862,-1346.8,1069.62,0.523759438,0.00048739,0.391660188,0.681343962,0.999488367
ENST00000641470,1057.42153,0.08116883,0.07142857,0.07792208,0.08116883,0.08116883,0.07142857,0.07792208,-1.8607672,1.5891844,0.45593623,-0.5001429,-2.3866414,1.76526845,4.05837819,0.07792208,0.02272727,0.05844156,0.07467532,0.09090909,0.0487013,0.03571429,0.0487013,33961.0638,8.89658871,0.12012987,39.1831169,0.85487013,16179.8194,3482.26178,4114.16205,8583.39555,0.21522254,0.25427738,0.53050008,0.78246753,0.00974026,0.02922078,0.00649351,0.07792208,0.09415584,0.253,54.31,0.52,0.016,0.618198433,51.70821508,0.13536182,0.340384,0.040807,0.677491,0.302194,0.496557,0.5935,0.613,0.604,0.436142485,0.233333333,0.366666667,0.533333333,0.633333333,-12,33.39,0.10282045,0.226652564,0.07617984,0.106036971,0.34954354,0.39386815,-284.3,236.6,0.520313543,0.05388312,0.396553961,0.645592374,0.925402999
ENST00000327606,682.827662,0.07407407,0.08417508,0.08417508,0.08417508,0.08417508,0.08417508,0.07407407,0.44440253,1.56468516,-0.1459309,-0.0008887,-3.0880112,-2.5770385,2.05487489,0.0976431,0.01010101,0.0976431,0.03367003,0.02020202,0.06060606,0.02356902,0.08754209,33926.342,9.0191431,0.12794613,39.5632997,0.76296296,16631.0791,4521.98102,3875.24392,8233.85416,0.27189944,0.23301218,0.49508839,0.84848485,0.02020202,0,0,0.05723906,0.07407407,0.17,50.42,0.344,0.007,0.502034091,66.90372453,0.076113452,0.284363,0.003133,0.665086,0.169441,0.469038,0.5475,0.46,0.454,0.4,0,0.3,0.5,0.733333333,-25.6,25.55,0.40218406,0.467660969,0.18651071,0.39041859,0.57834719,0.68531507,-719.2,723.47,0.603842266,0.02428616,0.49516369,0.726053074,0.989814773
ENST00000390673,370.082019,0.07692308,0.08361204,0.06688963,0.08361204,0.08361204,0.08361204,0.07692308,-1.8686487,-2.9058284,0.20390241,-1.4555766,-1.8405868,-1.6925739,1.77790887,0,0.07692308,0.0735786,0.0367893,0.09698997,0.08695652,0.01337793,0.06020067,33907.7268,9.97437115,0.10702341,23.0963211,0.87658863,18430.3764,4686.58504,4194.81602,9548.9753,0.25428591,0.22760338,0.51811071,0.88628763,0,0,0,0.03344482,0.08026756,0.227,52.46,0.545,0.005,0.624153846,40.93385251,0.105228413,0.3888,0.124451,0.614779,0.364841,0.485167,0.547,0.542,0.664,0.456484642,0.266666667,0.4,0.5,0.666666667,-23.8,24.68,0.533700688,0.711751111,0.487136752,0.590109171,0.79092166,0.894997014,-337.8,189.22,0.584242716,0.04658027,0.445006558,0.754258844,0.997429628
ENST00000247881,138.684587,0.08361204,0.08361204,0.08361204,0.07692308,0.0735786,0.08361204,0.08026756,-1.3996557,-1.5029393,-0.4582596,-1.8472844,1.669322,0.37426678,2.80740918,0.00334448,0.06354515,0.02341137,0.08361204,0.06354515,0.13043478,0.02675585,0.04013378,33840.1935,9.851301,0.1270903,39.6321739,0.76688963,18803.8364,4467.86477,4611.3549,9724.61672,0.23760389,0.24523479,0.51716131,0.82943144,0.01003344,0,0,0.04347826,0.11705686,0.194,50.79,0.348,0.009,0.481522989,25.19752299,0.07261534,0.357291,0.061304,0.709391,0.226073,0.51906,0.555,0.628,0.66,0.427342256,0.233333333,0.366666667,0.5,0.6,-27.8,18.72,0.691101316,0.610289038,0.337754233,0.520245381,0.724755266,0.826881555,-250.7,274.24,0.568505804,0.1719626,0.449997804,0.691050539,0.971579344
ENST00000641461,859.159532,0.08250825,0.08250825,0.07920792,0.07590759,0.08250825,0.08250825,0.06930693,-2.9247802,1.2193346,-0.6585864,2.35287976,-2.1344027,-0.0495392,3.30891825,0.03960396,0.03630363,0.04620462,0.06270627,0.08910891,0.05940594,0.03630363,0.07590759,33817.0246,9.11571674,0.12871287,42.6627393,0.70594059,16202.1777,3254.70611,4231.48803,8715.98359,0.20088078,0.26116786,0.53795136,0.81518152,0.01980198,0,0.00660066,0.04950495,0.10891089,0.207,54.97,0.515,0.013,0.585552239,78.30506074,0.117047923,0.337482,0.00482,0.703971,0.31844,0.488129,0.6115,0.573,0.612,0.442565888,0.06666667,0.366666667,0.533333333,0.733333333,-22.1,14.02,0.57614577,0.547685967,0.358303247,0.43184653,0.612294021,0.734212337,-573.2,534.85,0.585825747,0.01014289,0.46307241,0.719121725,0.992350122
ENST00000370049,176.439692,0.06738544,0.06469003,0.06738544,0.05390836,0.06738544,0.06738544,0.0458221,-1.6777391,1.26539981,2.34950582,0.25518235,-1.0569763,-1.8859053,1.95314157,0.10781671,0.01347709,0.04312668,0.06469003,0.06738544,0.09703504,0.02425876,0.14824798,33742.2851,9.99480762,0.09061489,43.9851133,0.36213592,22906.8616,6817.82435,3301.62249,12787.4148,0.29763241,0.14413247,0.55823513,0.65695793,0,0.03236246,0,0.12621359,0.18446602,0.175,54.09,0.393,0.015,0.52028817,159.2185833,0.080535449,0.288908,0.008256,0.726693,0.180876,0.4703,0.454,0.335,0.294,0.395180317,0.03333333,0.3,0.5,0.733333333,-27.3,30.83,0.919768625,0.767193925,0.52510449,0.61737364,0.92079558,0.95750933,-1761.34,1336.65,0.58671031,8.28E-05,0.444265455,0.748351958,0.999917617
ENST00000319856,783.843265,0.08278146,0.06622517,0.0794702,0.08278146,0.07615894,0.0794702,0.06622517,-1.9984195,2.24688642,0.367407,-0.477211,-1.2188482,-0.8656875,2.16803151,0.07284768,0.01324503,0.08940397,0.06291391,0.11589404,0.02980132,0.03642384,0.04635762,33725.9146,6.68121891,0.12582781,36.0537086,0.87549669,15320.5556,3022.035,3817.96799,8480.55259,0.19725362,0.24920558,0.5535408,0.76821192,0.00993378,0.02980132,0.00662252,0.03311258,0.15231788,0.185,51.63,0.338,0.007,0.497128564,100.1791258,0.050139703,0.283265,0.006558,0.716222,0.167807,0.46407,0.5015,0.491,0.5,0.362727121,0.1,0.3,0.433333333,0.733333333,-18.1,17.32,0.31748894,0.393050983,0.253732449,0.308937811,0.453532022,0.554102594,-1479.38,1855.68,0.581470346,0.00012635,0.459331997,0.71413164,0.999204694
ENST00000370756,127.619746,0.06963788,0.04456825,0.06963788,0.05849582,0.05849582,0.06685237,0.06685237,-0.1523433,1.10622993,-0.3208222,-1.3086126,-2.5214452,-0.5700456,3.23408436,0.07520891,0.03064067,0.0724234,0.05849582,0.0724234,0.07520891,0.03899721,0.14206128,33652.5756,9.19707584,0.11447811,33.8512458,0.46363636,20899.3085,6156.92326,5023.53279,9718.8524,0.29459938,0.24036837,0.46503225,0.7979798,0.01010101,0.01346801,0,0.07070707,0.10774411,0.179,52.99,0.412,0.011,0.513433039,93.85903211,0.063849682,0.311435,0.018519,0.718966,0.209455,0.465866,0.6145,0.597,0.548,0.417403127,0.1,0.333333333,0.5,0.766666667,-17.8,30.58,0.149645808,0.283189107,0.06242726,0.198674107,0.367002414,0.515181605,-1200.7,969.86,0.572988732,0.00019466,0.448921828,0.71859453,0.99906784
ENST00000311170,1158.26989,0.07973422,0.05315615,0.0730897,0.0730897,0.08305648,0.08305648,0.07973422,1.48643112,2.08479494,2.65548381,-1.1920518,0.11848393,0.58154467,2.48976646,0.00996678,0.05315615,0.09302326,0.06312292,0.10299003,0.09302326,0.0166113,0.04318937,33556.6155,9.58021145,0.10299003,53.2485714,0.53953488,19991.2087,5801.06692,4946.86174,9243.28007,0.2901809,0.24745186,0.46236724,0.7641196,0.01328904,0,0,0.08305648,0.13953488,0.18,51.42,0.411,0.006,0.53304051,117.2236468,0.053380531,0.295367,0.009388,0.699744,0.181763,0.458607,0.5335,0.455,0.576,0.412077075,0.166666667,0.333333333,0.466666667,0.7,-18.5,35.33,0.823161109,0.625809734,0.40460823,0.520549024,0.75983734,0.84210566,-1893.3,1362.73,0.61790368,0.02545413,0.511852531,0.737987265,0.999783384
ENST00000395079,851.587142,0.08196721,0.07868852,0.08196721,0.07868852,0.08196721,0.0557377,0.07213115,-0.3104261,1.49450631,-0.035573,-1.7112455,-1.9309591,1.53138747,2.36411952,0.04918033,0.01639344,0.03934426,0.05901639,0.13442623,0.06885246,0.03278689,0.06885246,33375.2925,6.83064861,0.10819672,51.7022951,0.90131148,16000.2055,3022.87759,4820.21809,8157.10986,0.18892742,0.30125976,0.50981282,0.79672131,0.01967213,0.0295082,0.00655738,0.05901639,0.08852459,0.174,50.45,0.362,0.007,0.505047814,88.92396777,0.060781933,0.258881,0.011202,0.676368,0.153141,0.446973,0.419,0.351,0.328,0.354882768,0.1,0.3,0.433333333,0.666666667,-14.5,26.59,0.278281875,0.381762681,0.149221835,0.256209261,0.502345098,0.620378145,-973.1,1038.27,0.584628456,0.00590505,0.462298247,0.733480553,0.998548645
ENST00000553372,127.43584,0.06963788,0.05849582,0.06963788,0.06963788,0.06963788,0.06685237,0.06128134,-0.2218184,1.20558195,-0.1512124,-0.3607792,-0.9325072,-2.4054056,0.21901976,0.06685237,0.01114206,0.08077994,0.04178273,0.08913649,0.10584958,0.05013928,0.08913649,32354.149,9.22144489,0.09797297,60.9872635,0.55202703,20594.0679,6274.92244,3407.25761,10911.8878,0.30469563,0.1654485,0.52985587,0.63175676,0.02364865,0.02702703,0.00675676,0.11148649,0.19932432,0.178,50.11,0.374,0.003,0.511892756,140.7293229,0.049992655,0.28551,0.006095,0.705616,0.171474,0.455788,0.549,0.51,0.636,0.397135417,0.03333333,0.333333333,0.466666667,0.7,-23.2,31.48,0.563126606,0.51010743,0.254596653,0.407240613,0.616363355,0.776593157,-2257.47,1991.23,0.59641351,0.00371571,0.481468237,0.732512222,0.999334708
